id_pedido;fecha_pedido;id_cliente;id_producto;unidades;canal;transportista;prioridad;distancia_km;dias_prometidos;stock_al_pedido;coste_envio;importe_pedido;fecha_entrega_prevista;fecha_entrega_real;entrega_tarde
51141;19/03/2025;10242;20017;2;App;Gopack;Normal;150;5;18;4,47;90,52;24/03/2025;29/03/2025;1
51142;04/05/2025;10183;20064;3;Tienda;Gopack;Normal;592;4;14;9,67;1179,42;08/05/2025;10/05/2025;1
51143;24/12/2025;10130;20060;2;Tienda;Gopack;Normal;626;5;0;13,66;299,1;29/12/2025;03/01/2026;1
51144;30/11/2025;10054;20007;2;Tienda;Rapidex;Alta;636;4;36;12,29;243,94;04/12/2025;08/12/2025;1
51145;03/01/2025;10095;20037;2;Web;Gopack;Normal;401;5;15;14,42;823,54;08/01/2025;13/01/2025;1
51146;26/03/2026;10045;20038;2;App;Blueship;Normal;521;1;22;10,75;260,88;27/03/2026;28/03/2026;1
51147;18/02/2025;10007;20036;2;Tienda;Transnova;Normal;519;3;1;9,75;496,4;21/02/2025;24/02/2025;1
51148;05/02/2026;10168;20029;4;Web;Transnova;Normal;226;3;15;7,88;179;08/02/2026;11/02/2026;1
51149;01/08/2025;10173;20033;1;Web;Transnova;Normal;212;4;0;6,35;161,21;05/08/2025;11/08/2025;1
51150;23/03/2026;10160;20024;2;Tienda;Transnova;Normal;455;2;43;6,43;415;25/03/2026;31/03/2026;1
51151;08/06/2026;10081;20032;1;App;Gopack;Alta;562;3;28;11,17;145,37;11/06/2026;11/06/2026;0
51152;23/05/2025;10082;20053;3;App;Gopack;Normal;139;1;27;8,86;1088,79;24/05/2025;24/05/2025;0
51153;11/02/2025;10073;20073;1;Web;Rapidex;Normal;186;1;17;5,62;373,45;12/02/2025;15/02/2025;1
51154;12/03/2025;10113;20011;2;Web;Blueship;Alta;5;2;36;6,1;662,4;14/03/2025;14/03/2025;0
51155;25/02/2025;10203;20058;5;App;Transnova;Normal;665;1;35;13,04;538,45;26/02/2025;28/02/2025;1
51156;06/05/2026;10037;20068;4;App;Rapidex;Normal;428;1;18;8,05;517,56;07/05/2026;07/05/2026;0
51157;24/06/2026;10250;20032;3;Tienda;Rapidex;Alta;460;4;24;11,93;436,11;28/06/2026;01/07/2026;1
51158;08/08/2025;10140;20075;1;Tienda;Transnova;Alta;272;4;18;8,36;185,34;12/08/2025;17/08/2025;1
51159;08/06/2026;10076;20016;4;Web;Rapidex;Normal;387;1;24;10,2;46,04;09/06/2026;09/06/2026;0
51160;18/12/2025;10004;20022;2;Web;Transnova;Normal;40;1;13;10,31;279,26;19/12/2025;22/12/2025;1
51161;29/10/2025;10191;20045;4;Tienda;Gopack;Normal;224;2;47;12,64;1139,44;31/10/2025;04/11/2025;1
51162;07/03/2025;10046;20052;4;App;Gopack;Normal;346;2;30;11,84;263,44;09/03/2025;13/03/2025;1
51163;01/08/2025;10192;20073;3;Web;Rapidex;Normal;565;5;27;13,78;1120,35;06/08/2025;10/08/2025;1
51164;09/04/2025;10048;20051;2;Web;Transnova;Normal;310;1;3;9,79;657,46;10/04/2025;10/04/2025;0
51165;05/02/2026;10228;20069;4;App;Blueship;Normal;230;3;14;10,06;1184,36;08/02/2026;08/02/2026;0
51166;23/08/2025;10006;20057;2;App;Gopack;Normal;302;2;19;12,77;464,82;25/08/2025;31/08/2025;1
51167;13/01/2026;10102;20022;5;Web;Rapidex;Normal;654;4;29;16,45;698,15;17/01/2026;23/01/2026;1
51168;22/08/2025;10117;20068;4;App;Rapidex;Normal;85;4;23;7,78;517,56;26/08/2025;26/08/2025;0
51169;11/02/2026;10033;20041;1;App;Gopack;Normal;585;3;26;10,51;62,17;14/02/2026;18/02/2026;1
51170;20/07/2025;10019;20039;3;Web;Gopack;Normal;130;2;3;6,28;295,5;22/07/2025;22/07/2025;0
51171;27/10/2025;10169;20009;3;Web;Transnova;Normal;403;3;9;7,6;1182,09;30/10/2025;30/10/2025;0
51172;21/03/2025;10189;20025;5;App;Transnova;Normal;369;2;14;10,18;1609,95;23/03/2025;25/03/2025;1
51173;29/08/2025;10016;20021;1;Web;Gopack;Normal;482;4;14;7,84;144,15;02/09/2025;02/09/2025;0
51174;16/04/2025;10143;20043;2;App;Transnova;Normal;353;2;13;8,38;131,02;18/04/2025;22/04/2025;1
51175;24/11/2025;10234;20031;2;Web;Blueship;Normal;341;2;16;5,77;68,24;26/11/2025;29/11/2025;1
51176;24/12/2025;10074;20043;4;Tienda;Gopack;Alta;391;2;16;11,27;262,04;26/12/2025;27/12/2025;1
51177;09/05/2026;10016;20070;5;App;Rapidex;Alta;353;4;19;11,6;1710,9;13/05/2026;13/05/2026;0
51178;07/06/2026;10050;20001;1;Web;Blueship;Normal;449;1;4;12,43;206,16;08/06/2026;12/06/2026;1
51179;18/09/2025;10049;20012;3;App;Transnova;Normal;65;2;32;6,63;83,04;20/09/2025;21/09/2025;1
51180;06/03/2026;10002;20029;1;Web;Transnova;Normal;279;1;11;9,41;44,75;07/03/2026;07/03/2026;0
51181;17/12/2025;10005;20019;1;App;Rapidex;Normal;466;5;13;4,38;342,13;22/12/2025;26/12/2025;1
51182;26/11/2025;10255;20071;1;Tienda;Blueship;Normal;182;5;27;7,24;293,81;01/12/2025;01/12/2025;0
51183;02/05/2025;10159;20033;5;Tienda;Rapidex;Normal;366;1;29;11,08;806,05;03/05/2025;04/05/2025;1
51184;31/07/2025;10060;20002;5;App;Transnova;Normal;17;1;31;8,04;502,3;01/08/2025;02/08/2025;1
51185;26/12/2025;10060;20054;4;Web;Rapidex;Normal;255;3;27;9,53;358,24;29/12/2025;03/01/2026;1
51186;08/05/2025;10187;20075;1;Web;Rapidex;Normal;361;3;15;7,16;185,34;11/05/2025;15/05/2025;1
51187;03/07/2026;10044;20051;3;Web;Rapidex;Normal;77;3;3;6,18;986,19;06/07/2026;06/07/2026;0
51188;15/07/2025;10107;20074;1;Web;Gopack;Normal;97;1;23;4,32;262,74;16/07/2025;16/07/2025;0
51189;16/10/2025;10109;20071;5;Web;Gopack;Alta;532;2;17;16,68;1469,05;18/10/2025;19/10/2025;1
51190;23/04/2025;10167;20058;5;Tienda;Blueship;Normal;574;3;10;15,23;538,45;26/04/2025;26/04/2025;0
51191;28/07/2025;10204;20017;4;Tienda;Transnova;Normal;116;1;15;7,03;181,04;29/07/2025;29/07/2025;0
51192;17/07/2025;10031;20003;3;Tienda;Gopack;Normal;423;4;14;10,69;766,26;21/07/2025;27/07/2025;1
51193;09/05/2025;10023;20044;5;Web;Blueship;Normal;5;5;8;4,32;440,1;14/05/2025;14/05/2025;0
51194;17/02/2025;10172;20045;1;Tienda;Blueship;Normal;335;3;24;5,57;284,86;20/02/2025;20/02/2025;0
51195;27/01/2026;10253;20075;1;Tienda;Rapidex;Normal;5;4;19;3,85;185,34;31/01/2026;31/01/2026;0
51196;04/12/2025;10248;20011;5;Tienda;Blueship;Normal;226;1;9;11,54;1656;05/12/2025;10/12/2025;1
51197;15/03/2025;10184;20046;4;App;Blueship;Normal;264;3;25;7,98;552,04;18/03/2025;18/03/2025;0
51198;25/03/2026;10149;20058;2;Tienda;Gopack;Normal;171;5;34;6,99;215,38;30/03/2026;30/03/2026;0
51199;08/03/2026;10142;20008;5;Tienda;Blueship;Normal;340;5;35;8,28;1177,3;13/03/2026;15/03/2026;1
51200;03/11/2025;10065;20025;5;Tienda;Rapidex;Normal;303;2;5;9,6;1609,95;05/11/2025;05/11/2025;0
